customer_id,tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,internet_service,region,is_senior,has_phone_service,add_on_security,add_on_backup,add_on_streaming,churn
3818,61,85.11,5118.44,0,Month-to-month,Bank transfer,Fiber,North,1,1,2,1,0,1
2964,25,59.94,1539.23,1,One year,Bank transfer,Fiber,West,1,1,1,2,0,0
2067,7,57.58,455.38,1,Month-to-month,Bank transfer,DSL,South,0,0,0,1,0,0
2329,42,71.74,3002.01,3,One year,Electronic check,DSL,North,1,1,0,2,1,0
1910,12,54.04,636.78,0,Two year,Electronic check,Fiber,East,0,0,0,0,0,0
3386,32,53.57,1740.63,1,One year,Electronic check,DSL,South,1,0,1,2,1,0
1679,9,72.26,634.79,1,Two year,Electronic check,Fiber,West,1,1,0,2,0,0
3148,46,71.79,3338.91,3,One year,Electronic check,DSL,West,0,1,0,0,1,1
1927,16,65.64,1093.46,0,Month-to-month,Electronic check,DSL,West,1,1,1,0,2,0
4806,7,103.86,658.6,1,One year,Mailed check,Fiber,East,1,0,2,0,2,0
2922,0,35.4,24.43,3,Month-to-month,Electronic check,None,West,0,0,1,0,1,0
1728,2,100.66,121.67,3,Two year,Electronic check,Fiber,North,0,1,1,0,2,1
1877,57,98.18,5633.66,2,Month-to-month,Electronic check,Fiber,East,1,1,0,2,2,0
1198,50,90.14,4546.5,3,One year,Electronic check,DSL,South,1,1,2,2,2,0
3373,18,60.16,1082.84,1,Two year,Electronic check,DSL,West,1,0,2,0,0,0
3669,12,76.01,964.92,1,Month-to-month,Credit card,Fiber,East,1,1,0,2,2,1
2983,5,92.51,376.67,2,Month-to-month,Mailed check,Fiber,West,1,0,1,0,2,0
272,27,74.96,1951.44,4,Month-to-month,Mailed check,Fiber,West,0,0,1,2,1,0
4197,1,43.78,0.0,1,Month-to-month,Credit card,DSL,North,0,1,1,2,0,1
1395,36,96.21,3404.37,3,Two year,Credit card,Fiber,North,0,0,0,1,1,0
1574,14,65.5,934.28,0,Two year,Credit card,None,North,0,0,2,2,0,0
2666,17,55.56,913.79,0,Two year,Credit card,DSL,North,1,0,1,0,2,0
2910,8,47.92,412.39,2,One year,Electronic check,DSL,West,1,1,1,0,2,0
1042,39,64.39,2545.39,2,One year,Electronic check,DSL,South,1,1,0,2,0,0
1045,32,78.14,2501.82,3,Month-to-month,Credit card,Fiber,West,1,0,1,1,1,0
834,62,70.78,4410.97,1,One year,Bank transfer,Fiber,East,1,1,1,2,1,0
4344,56,56.34,3185.19,2,Month-to-month,Electronic check,DSL,West,1,1,0,1,1,0
3541,15,81.8,1267.45,3,Two year,Electronic check,DSL,East,0,1,1,2,0,1
3734,58,74.36,4279.31,3,One year,Credit card,Fiber,West,1,0,2,1,0,0
993,1,61.45,70.99,1,One year,Mailed check,Fiber,North,1,1,0,2,0,1
2420,31,65.24,1949.12,1,Two year,Electronic check,DSL,East,0,1,2,1,0,0
2442,36,94.74,3388.8,2,Month-to-month,Bank transfer,Fiber,North,0,1,2,1,1,0
1637,25,80.64,2026.52,3,Month-to-month,Electronic check,Fiber,West,0,0,2,1,0,0
827,13,86.54,1056.59,2,One year,Bank transfer,Fiber,South,0,0,0,1,1,0
2243,46,114.31,5210.59,1,Month-to-month,Bank transfer,Fiber,North,0,0,2,2,1,0
1608,71,73.3,5152.8,0,Month-to-month,Electronic check,DSL,South,1,0,2,0,1,0
2009,25,56.53,1380.78,3,Month-to-month,Electronic check,Fiber,East,1,1,0,0,1,0
4925,44,81.97,3574.46,0,Month-to-month,Electronic check,DSL,North,1,1,0,2,1,1
1358,0,59.32,0.0,3,Month-to-month,Mailed check,None,South,1,1,1,0,1,0
812,40,75.96,2952.73,1,Month-to-month,Electronic check,Fiber,East,1,1,1,0,0,1
1439,37,100.93,3737.97,1,Two year,Mailed check,Fiber,South,0,1,1,0,0,0
4189,52,107.89,5628.73,4,Month-to-month,Bank transfer,Fiber,East,1,1,1,2,2,1
2085,8,80.17,575.46,2,One year,Bank transfer,Fiber,West,1,1,0,2,0,0
1097,8,62.75,522.48,0,Month-to-month,Electronic check,DSL,South,1,0,2,0,2,0
1766,17,45.3,791.18,1,Month-to-month,Bank transfer,DSL,West,1,0,0,1,0,0
2270,65,67.03,4287.91,1,Two year,Electronic check,DSL,East,1,0,1,2,1,0
1805,69,83.48,5679.28,0,One year,Mailed check,Fiber,North,1,0,1,2,1,0
2776,27,95.13,2552.91,3,Month-to-month,Credit card,DSL,South,1,0,2,0,2,0
651,60,72.46,4294.35,0,Month-to-month,Mailed check,Fiber,East,0,0,2,0,2,0
3489,36,66.82,2409.04,0,Month-to-month,Bank transfer,Fiber,East,0,1,2,0,0,0
2696,47,95.0,4515.57,1,Month-to-month,Credit card,Fiber,West,1,0,0,2,2,1
2470,19,81.68,1627.55,0,Month-to-month,Credit card,DSL,North,0,0,0,2,1,1
2695,68,71.13,4857.91,2,Two year,Electronic check,Fiber,South,0,1,1,0,0,0
4266,65,100.05,6490.09,1,Month-to-month,Bank transfer,Fiber,West,0,1,2,1,0,1
4409,47,69.82,3364.07,0,Two year,Bank transfer,DSL,East,1,1,2,2,2,0
3676,7,57.56,466.16,1,Two year,Bank transfer,None,North,1,1,2,1,2,1
3298,9,100.83,946.06,1,Month-to-month,Electronic check,DSL,South,0,0,2,1,2,1
2529,38,89.05,3362.84,3,Two year,Electronic check,Fiber,South,1,1,0,1,1,0
4573,0,77.83,0.0,1,Month-to-month,Credit card,DSL,West,0,0,1,1,1,0
3538,7,49.4,398.48,0,One year,Mailed check,None,West,1,0,0,2,1,0
1104,38,59.82,2205.74,0,Two year,Bank transfer,Fiber,South,1,1,0,0,1,0
603,27,102.87,2851.77,1,Two year,Mailed check,Fiber,East,1,1,1,2,2,0
581,70,88.09,6200.79,2,Month-to-month,Bank transfer,Fiber,North,0,1,2,1,0,0
1087,15,111.06,1705.06,1,One year,Credit card,Fiber,South,1,1,2,2,2,0
2172,14,85.64,1198.29,1,Month-to-month,Credit card,Fiber,East,0,1,0,1,1,0
1940,58,97.23,5602.75,1,Month-to-month,Electronic check,Fiber,North,0,1,2,0,1,1
3009,7,107.97,698.76,1,Month-to-month,Bank transfer,Fiber,North,1,0,2,1,1,1
2745,14,112.22,1513.61,0,Month-to-month,Bank transfer,Fiber,South,1,0,1,2,1,0
3638,29,82.26,2426.63,2,Month-to-month,Electronic check,DSL,West,0,1,0,2,2,1
551,20,39.87,844.38,4,Month-to-month,Electronic check,None,East,0,1,0,2,2,1
4827,16,69.78,1098.26,1,Month-to-month,Mailed check,Fiber,West,0,0,0,2,1,0
1710,45,88.25,3983.97,5,Month-to-month,Electronic check,Fiber,East,1,1,1,0,0,0
86,15,62.06,912.97,2,Month-to-month,Credit card,Fiber,West,1,1,1,1,0,1
794,16,59.0,955.09,0,Month-to-month,Electronic check,None,North,0,0,1,1,0,1
1782,21,138.2,2888.59,1,One year,Electronic check,Fiber,West,1,0,2,2,2,0
3481,17,67.03,1159.69,1,Month-to-month,Electronic check,DSL,East,0,1,0,2,2,0
742,50,86.83,4465.06,2,Month-to-month,Bank transfer,Fiber,East,1,1,2,0,2,1
1684,2,70.13,118.46,2,Month-to-month,Bank transfer,None,East,0,0,2,2,0,1
1744,25,58.93,1557.2,1,Two year,Electronic check,DSL,East,0,0,0,2,1,0
2884,30,110.23,3350.95,2,Month-to-month,Bank transfer,Fiber,North,1,1,2,0,2,0
1538,59,69.35,4066.43,2,One year,Credit card,DSL,West,0,0,2,0,0,0
3525,16,73.97,1182.72,1,Month-to-month,Electronic check,DSL,East,0,0,1,1,1,0
3424,1,113.12,2.07,2,Month-to-month,Mailed check,Fiber,South,1,1,2,2,1,0
2906,65,52.19,3363.37,1,One year,Electronic check,Fiber,North,1,0,0,1,1,0
4536,70,62.04,4330.82,1,Month-to-month,Electronic check,Fiber,West,0,1,0,2,0,0
3882,46,50.36,2284.53,0,Two year,Mailed check,DSL,East,1,0,0,0,0,0
4540,50,76.72,3847.24,0,Month-to-month,Electronic check,Fiber,East,0,0,0,0,0,1
604,31,103.31,3207.26,0,One year,Mailed check,Fiber,North,1,1,1,1,2,0
2498,40,43.24,1753.01,0,Month-to-month,Credit card,DSL,West,0,0,0,2,1,0
1436,43,93.36,4013.56,1,Two year,Electronic check,Fiber,East,1,1,1,1,2,0
1699,55,82.83,4599.81,4,Two year,Bank transfer,Fiber,West,1,1,1,2,0,0
1916,30,79.59,2322.14,1,Month-to-month,Mailed check,Fiber,South,0,1,2,0,1,0
1983,4,103.27,388.84,1,Two year,Electronic check,Fiber,North,1,1,1,1,2,1
311,25,52.92,1228.92,0,Month-to-month,Credit card,DSL,East,0,1,0,0,1,1
1644,5,68.65,332.5,1,Month-to-month,Electronic check,Fiber,East,0,0,1,0,2,0
2584,41,81.74,3361.54,2,Month-to-month,Bank transfer,Fiber,South,0,0,0,2,2,0
2523,62,55.57,3409.2,0,Month-to-month,Credit card,None,East,0,1,1,1,1,0
3006,17,93.38,1613.38,0,One year,Bank transfer,Fiber,West,1,0,1,1,1,0
4209,51,77.28,3886.45,0,Month-to-month,Electronic check,DSL,South,1,1,1,1,0,1
383,54,71.81,3821.61,1,One year,Bank transfer,DSL,West,1,1,1,2,2,0
2945,39,109.32,4312.46,1,Month-to-month,Credit card,Fiber,East,0,0,2,1,2,0
4371,16,95.98,1637.41,3,Month-to-month,Mailed check,Fiber,East,0,1,1,2,1,1
810,4,42.59,244.03,1,Two year,Bank transfer,None,North,0,0,1,1,2,0
4704,27,41.23,1079.51,1,Month-to-month,Electronic check,DSL,North,1,0,0,0,1,0
2202,55,111.78,6123.22,2,Two year,Electronic check,Fiber,North,0,1,0,0,2,0
1025,42,51.78,2105.86,1,One year,Bank transfer,DSL,West,1,1,2,0,0,0
102,38,95.73,3668.65,0,One year,Electronic check,Fiber,South,0,1,0,0,1,0
4986,2,93.26,181.18,1,Month-to-month,Mailed check,Fiber,South,1,0,1,1,2,0
872,71,71.59,5118.05,4,Month-to-month,Electronic check,DSL,West,1,0,2,0,1,0
531,29,94.21,2725.77,3,One year,Electronic check,Fiber,West,0,1,2,2,1,0
4842,4,51.08,172.98,0,Month-to-month,Electronic check,DSL,West,1,0,0,0,0,1
1090,8,51.36,382.59,1,Month-to-month,Bank transfer,Fiber,South,0,1,0,0,1,0
824,41,79.82,3193.57,2,One year,Electronic check,DSL,East,0,0,2,1,0,0
38,40,72.95,2966.49,1,Month-to-month,Electronic check,Fiber,North,1,0,0,2,1,0
3311,7,62.83,488.75,5,Two year,Mailed check,Fiber,South,0,1,1,0,0,0
361,66,100.65,6607.35,0,Two year,Bank transfer,Fiber,West,0,1,0,1,2,0
212,5,60.94,194.32,2,One year,Electronic check,DSL,North,1,1,2,0,0,1
2668,15,82.8,1346.55,1,Month-to-month,Electronic check,Fiber,South,1,0,2,0,1,1
2456,24,72.53,1804.93,2,Month-to-month,Credit card,Fiber,West,0,0,0,0,0,1
3113,22,68.59,1572.51,0,One year,Mailed check,DSL,East,0,0,0,0,0,0
1281,50,52.49,2649.38,0,Month-to-month,Bank transfer,DSL,West,0,0,1,1,0,0
2342,42,74.12,3103.87,1,Month-to-month,Electronic check,None,South,0,0,1,0,1,0
1044,3,84.11,241.34,1,One year,Mailed check,DSL,South,0,0,2,1,2,0
1893,31,92.68,2916.61,1,One year,Electronic check,Fiber,South,1,0,1,1,0,0
1143,16,72.64,1166.72,2,Two year,Electronic check,Fiber,North,1,0,0,0,0,0
1081,52,80.0,4256.22,2,Month-to-month,Electronic check,Fiber,North,0,1,2,0,2,0
4066,9,97.65,888.26,1,One year,Credit card,Fiber,East,1,0,1,1,1,0
4089,46,80.98,3800.15,2,Month-to-month,Credit card,Fiber,South,1,1,0,1,0,0
3977,13,76.23,956.05,0,Month-to-month,Electronic check,DSL,North,0,1,1,0,2,1
4076,68,92.98,6413.67,0,Month-to-month,Electronic check,DSL,North,1,0,1,0,0,0
2316,10,70.38,729.41,0,Month-to-month,Electronic check,DSL,West,1,0,2,1,1,0
716,62,81.62,5028.73,1,Month-to-month,Electronic check,DSL,South,1,1,1,1,0,0
4158,20,66.25,1320.95,3,Month-to-month,Electronic check,Fiber,West,1,0,2,0,1,1
1681,36,89.11,3203.05,4,One year,Bank transfer,DSL,South,0,1,2,2,0,0
4024,46,43.58,1965.97,2,Two year,Credit card,DSL,East,0,1,0,1,1,0
4856,55,86.28,4805.76,1,Two year,Electronic check,Fiber,North,1,1,0,2,0,0
4898,7,66.48,423.62,0,Month-to-month,Bank transfer,DSL,East,0,1,0,0,1,0
4584,50,72.99,3663.76,1,Two year,Bank transfer,Fiber,South,1,1,1,0,0,0
944,37,93.54,3488.31,0,Month-to-month,Bank transfer,Fiber,East,1,0,1,1,2,0
1938,61,42.5,2515.32,3,One year,Credit card,None,East,0,1,0,1,1,0
3200,21,66.01,1400.38,0,Two year,Electronic check,DSL,North,1,1,2,0,2,1
3539,49,81.7,4052.79,1,Month-to-month,Electronic check,DSL,East,1,0,1,0,1,0
204,17,97.22,1668.33,1,Month-to-month,Credit card,Fiber,West,1,1,1,2,2,1
3040,28,73.18,2027.17,1,One year,Bank transfer,None,East,1,0,1,0,1,0
376,60,56.22,3401.08,0,Month-to-month,Bank transfer,Fiber,South,0,1,1,1,1,0
784,66,63.22,4295.61,0,One year,Mailed check,DSL,North,1,0,2,1,1,0
4653,1,70.54,48.32,1,Month-to-month,Electronic check,DSL,East,0,0,2,0,1,1
3107,25,98.14,2466.09,0,Month-to-month,Electronic check,Fiber,North,0,1,1,2,0,0
3102,66,70.84,4731.39,2,Month-to-month,Electronic check,DSL,East,0,0,1,0,2,0
946,2,37.52,40.64,1,Month-to-month,Electronic check,None,North,0,1,0,2,1,0
1079,44,81.37,3546.72,2,One year,Electronic check,DSL,North,0,0,1,2,1,1
4397,44,75.71,3202.64,1,Month-to-month,Credit card,Fiber,South,0,1,1,0,2,0
2930,37,94.96,3514.11,3,One year,Bank transfer,Fiber,West,0,1,1,2,1,0
1840,36,79.2,2893.46,0,One year,Mailed check,DSL,West,0,1,0,1,2,0
744,35,73.18,2592.38,2,Month-to-month,Mailed check,Fiber,East,0,1,0,1,0,0
1381,25,78.06,2034.24,0,Month-to-month,Bank transfer,Fiber,West,1,1,2,2,0,1
2481,1,79.37,29.17,2,Month-to-month,Credit card,Fiber,South,0,1,1,2,0,0
471,32,64.96,2136.11,4,Month-to-month,Bank transfer,DSL,North,1,1,1,2,1,0
3211,39,104.34,4137.97,1,Month-to-month,Credit card,Fiber,North,0,0,1,2,2,0
367,8,100.41,749.83,1,One year,Credit card,Fiber,West,1,1,2,2,2,1
72,48,61.87,3021.93,2,Month-to-month,Electronic check,None,West,0,0,2,0,2,0
1011,21,93.98,1979.88,0,One year,Bank transfer,Fiber,South,1,0,2,1,0,0
1003,28,83.77,2312.24,1,Month-to-month,Credit card,Fiber,North,0,1,1,1,0,0
1992,11,80.94,843.66,2,One year,Electronic check,DSL,South,1,0,0,0,1,1
934,30,71.04,2110.51,0,One year,Electronic check,Fiber,West,1,1,2,0,1,0
3479,66,139.13,9117.46,2,Two year,Electronic check,Fiber,East,1,0,1,2,2,0
295,63,58.02,3546.26,3,Two year,Bank transfer,DSL,West,1,0,1,0,1,0
138,11,102.83,1229.55,2,Month-to-month,Electronic check,Fiber,North,0,1,2,1,0,0
754,57,79.35,4616.16,2,Month-to-month,Bank transfer,DSL,East,1,0,1,0,2,1
3001,42,79.7,3450.66,0,Two year,Credit card,DSL,North,0,0,2,1,1,0
2306,2,46.29,146.9,0,Month-to-month,Credit card,DSL,West,1,1,0,0,0,0
3523,6,67.64,490.48,1,Month-to-month,Mailed check,Fiber,West,0,0,2,0,1,1
1886,43,60.41,2655.44,0,Month-to-month,Mailed check,DSL,South,1,1,0,2,1,0
260,63,72.62,4629.16,2,One year,Electronic check,None,North,0,0,2,0,2,0
4419,28,103.4,2943.03,3,Month-to-month,Credit card,DSL,South,0,0,1,2,1,1
4280,54,63.53,3388.24,1,One year,Mailed check,DSL,East,0,0,1,0,1,0
760,63,76.37,4843.41,2,Month-to-month,Electronic check,None,South,0,0,0,1,2,0
2302,36,72.46,2658.43,1,One year,Bank transfer,Fiber,South,1,0,0,2,0,0
2559,51,81.52,4085.16,2,Month-to-month,Mailed check,Fiber,North,0,0,2,1,2,0
4535,7,82.92,603.4,1,Month-to-month,Mailed check,None,West,0,0,2,0,2,0
3648,45,88.84,4045.6,2,Month-to-month,Electronic check,Fiber,West,0,0,2,0,1,0
3741,67,84.77,5649.55,1,Month-to-month,Electronic check,Fiber,West,0,0,1,2,1,0
4445,54,93.53,5049.08,3,Month-to-month,Bank transfer,Fiber,North,0,0,1,0,2,0
1505,50,69.92,3501.38,0,Two year,Bank transfer,Fiber,South,1,1,2,1,2,0
3168,12,57.72,735.04,1,Month-to-month,Mailed check,DSL,East,0,0,0,2,1,1
806,44,83.03,3618.75,0,Month-to-month,Bank transfer,Fiber,West,0,0,1,1,1,0
1847,36,83.4,2902.43,3,Month-to-month,Electronic check,Fiber,South,1,1,2,0,0,0
1981,31,78.76,2391.26,0,Two year,Mailed check,Fiber,West,0,1,2,0,1,0
308,46,83.66,3863.63,1,One year,Electronic check,DSL,West,1,1,0,1,2,1
3345,38,63.98,2471.67,1,Month-to-month,Bank transfer,DSL,East,0,1,1,1,1,0
2873,50,33.19,1567.84,2,Month-to-month,Electronic check,DSL,South,0,0,0,1,1,0
4185,22,64.86,1406.72,1,Two year,Bank transfer,None,West,1,1,1,1,0,0
4795,12,89.32,994.75,4,Month-to-month,Electronic check,DSL,West,1,1,2,0,1,0
2347,0,85.1,17.23,1,Two year,Electronic check,DSL,East,1,0,0,2,1,0
2298,56,82.75,4630.9,2,Month-to-month,Electronic check,DSL,South,1,0,2,1,1,0
1824,20,66.33,1345.46,0,One year,Electronic check,Fiber,West,1,1,1,1,1,1
3659,25,98.82,2478.82,0,Two year,Credit card,Fiber,South,0,0,2,0,1,1
2178,57,65.75,3820.91,0,Two year,Mailed check,Fiber,East,1,0,0,1,1,0
3344,56,77.66,4242.53,0,Month-to-month,Electronic check,DSL,East,0,0,1,0,0,0
2127,67,74.83,5111.86,2,Month-to-month,Electronic check,DSL,South,1,0,2,2,2,0
2495,8,82.36,664.44,0,Two year,Mailed check,Fiber,East,1,0,2,0,1,0
3127,0,79.48,0.0,2,Month-to-month,Credit card,Fiber,South,1,0,1,2,2,0
3757,25,63.01,1594.38,1,Month-to-month,Electronic check,None,South,1,1,2,1,0,0
3255,3,111.71,317.94,3,Month-to-month,Bank transfer,Fiber,West,1,0,1,1,2,1
3521,28,106.58,2967.85,1,Month-to-month,Credit card,Fiber,South,0,0,2,1,1,0
2214,63,80.67,5049.88,1,Month-to-month,Credit card,Fiber,West,1,0,1,1,2,0
390,55,65.0,3605.41,2,Two year,Mailed check,DSL,North,1,1,2,1,0,0
1292,35,62.05,2200.2,2,One year,Mailed check,DSL,South,0,0,1,2,2,0
3310,65,60.85,3940.13,2,Month-to-month,Mailed check,DSL,North,0,0,2,1,2,0
3299,41,92.37,3788.81,1,Month-to-month,Electronic check,Fiber,West,0,0,1,2,1,0
654,48,57.81,2713.92,1,Month-to-month,Electronic check,DSL,South,0,1,0,0,2,0
667,29,79.68,2304.74,3,Two year,Electronic check,DSL,East,0,1,0,0,0,0
1665,56,84.2,4702.28,1,Two year,Electronic check,Fiber,East,0,0,0,2,1,0
315,9,73.2,692.29,1,Month-to-month,Electronic check,Fiber,South,0,0,2,0,0,1
3319,30,68.0,2057.98,0,Month-to-month,Electronic check,Fiber,South,1,0,1,2,2,0
2889,61,86.71,5319.53,4,Month-to-month,Bank transfer,Fiber,West,1,0,1,0,2,0
1004,25,78.71,1895.61,1,Month-to-month,Electronic check,None,North,0,0,2,2,0,0
4062,42,68.35,2895.31,0,One year,Mailed check,DSL,West,1,1,2,2,0,0
861,0,83.63,48.05,1,One year,Credit card,DSL,South,1,1,2,2,1,0
1761,7,73.05,513.91,2,Month-to-month,Electronic check,DSL,West,1,0,2,2,1,1
3890,44,76.28,3333.41,2,Month-to-month,Electronic check,DSL,West,0,1,2,0,1,0
4954,34,89.21,3017.37,0,Two year,Credit card,DSL,West,1,1,0,0,0,0
2311,57,37.2,2091.08,2,Two year,Electronic check,None,East,1,0,1,2,2,0
4889,24,49.64,1140.31,1,Month-to-month,Electronic check,Fiber,South,1,0,1,1,0,0
1298,9,97.1,839.94,0,Month-to-month,Bank transfer,Fiber,West,1,1,1,0,2,0
2457,28,104.75,2840.6,1,One year,Bank transfer,DSL,East,1,1,1,2,1,1
1530,9,91.04,890.73,2,Month-to-month,Electronic check,Fiber,North,0,0,2,0,1,0
2642,39,98.51,3751.87,2,One year,Mailed check,Fiber,West,1,1,2,1,1,0
3147,56,62.67,3551.69,2,One year,Electronic check,None,West,1,1,1,2,0,1
2948,50,57.75,2867.44,4,One year,Credit card,Fiber,East,0,1,1,0,2,0
2859,21,116.21,2499.16,1,One year,Bank transfer,Fiber,North,1,0,2,0,2,1
4612,67,71.79,4879.47,3,Month-to-month,Bank transfer,DSL,West,0,1,1,0,1,0
2305,13,74.06,944.33,1,Month-to-month,Credit card,Fiber,West,0,1,1,2,2,1
2813,2,77.24,139.07,1,One year,Bank transfer,DSL,South,1,1,2,0,1,0
1501,5,87.99,419.63,1,One year,Mailed check,Fiber,West,1,0,1,0,1,0
1215,70,85.82,6088.58,2,Month-to-month,Electronic check,DSL,East,1,0,2,0,0,0
3226,12,39.95,406.16,1,Two year,Electronic check,DSL,West,1,1,0,2,1,0
4444,48,76.24,3677.94,0,Two year,Electronic check,DSL,East,1,0,1,2,2,0
369,1,85.45,72.5,0,Month-to-month,Bank transfer,Fiber,South,0,1,2,1,2,0
3595,28,118.8,3351.84,2,Month-to-month,Electronic check,Fiber,North,1,0,2,1,1,0
4720,2,68.37,144.76,2,Month-to-month,Electronic check,DSL,South,1,0,0,0,1,1
3608,27,67.99,1848.5,0,Month-to-month,Bank transfer,None,East,0,0,2,0,0,1
2035,11,73.01,794.95,3,Month-to-month,Electronic check,DSL,South,0,0,1,1,2,0
3617,34,74.99,2520.73,3,Month-to-month,Credit card,DSL,North,1,0,2,1,0,0
186,47,68.58,3093.86,0,One year,Mailed check,DSL,South,0,0,1,0,0,0
339,59,91.87,5380.15,1,Month-to-month,Bank transfer,DSL,West,0,1,1,1,2,0
1321,70,78.96,5487.52,1,Month-to-month,Electronic check,DSL,West,1,1,2,0,2,0
2956,45,72.63,3304.12,1,Month-to-month,Bank transfer,DSL,North,0,0,2,0,2,0
3256,39,61.44,2412.54,1,Two year,Electronic check,DSL,South,1,0,0,2,1,1
1741,53,88.62,4585.61,2,Month-to-month,Credit card,Fiber,East,1,0,2,1,0,0
776,34,65.86,2210.38,2,Two year,Electronic check,DSL,West,0,0,2,0,1,0
263,41,43.09,1810.8,4,Month-to-month,Electronic check,DSL,South,1,1,0,0,0,0
2953,33,79.49,2582.34,1,Month-to-month,Mailed check,DSL,North,1,0,2,0,1,1
4968,17,66.2,1163.35,1,Month-to-month,Bank transfer,DSL,North,1,1,0,1,0,0
1172,60,78.55,4760.01,2,One year,Credit card,Fiber,North,0,0,2,1,0,0
1357,14,79.79,1102.67,2,Month-to-month,Electronic check,Fiber,West,0,0,1,2,2,0
3709,54,53.66,2879.99,0,Month-to-month,Electronic check,None,West,0,0,1,2,2,0
2588,8,84.57,629.16,0,Month-to-month,Mailed check,Fiber,North,0,0,0,2,1,0
4777,4,84.59,395.28,1,Month-to-month,Electronic check,Fiber,South,1,1,0,2,1,1
2622,23,99.6,2222.76,0,Two year,Bank transfer,Fiber,North,1,0,1,0,1,0
4363,5,65.95,290.17,0,One year,Bank transfer,None,East,0,0,0,2,2,0
1626,59,88.73,5228.38,0,One year,Mailed check,DSL,East,0,0,1,0,1,0
3381,22,79.78,1750.42,2,Month-to-month,Credit card,DSL,North,1,0,1,0,2,0
3620,11,82.03,926.5,2,Two year,Bank transfer,Fiber,West,0,1,1,0,2,0
690,11,36.24,316.59,1,Month-to-month,Mailed check,None,West,1,1,1,1,2,0
1596,16,88.64,1369.72,4,One year,Electronic check,DSL,South,0,0,2,1,2,0
684,53,81.87,4356.68,0,Month-to-month,Credit card,Fiber,West,1,1,0,2,1,1
4695,50,97.79,4852.77,3,Month-to-month,Credit card,Fiber,West,0,0,1,1,0,0
556,37,72.27,2628.03,1,Month-to-month,Mailed check,None,East,0,1,2,0,1,0
846,51,60.85,3148.52,1,Two year,Mailed check,None,South,1,1,1,2,2,0
4092,57,87.91,4924.98,2,One year,Credit card,Fiber,East,0,1,1,2,1,0
2947,2,58.36,91.08,2,Month-to-month,Mailed check,DSL,South,1,0,0,0,2,1
314,59,54.87,3317.23,3,Month-to-month,Bank transfer,None,East,0,0,0,1,0,0
1756,39,67.47,2569.86,3,One year,Electronic check,Fiber,South,1,0,0,0,1,1
4192,33,94.78,3108.05,4,One year,Electronic check,Fiber,East,1,1,2,1,0,0
3546,71,100.58,7090.2,0,Month-to-month,Credit card,Fiber,East,0,0,0,0,1,0
4034,69,105.65,7358.22,0,Month-to-month,Mailed check,Fiber,West,0,1,2,1,0,0
1272,13,59.53,770.38,3,Month-to-month,Electronic check,DSL,West,1,0,2,2,1,1
4374,35,98.79,3481.99,1,Month-to-month,Mailed check,DSL,East,0,1,2,0,1,1
1230,11,75.04,865.74,1,Month-to-month,Credit card,Fiber,West,0,0,2,0,0,1
1920,66,81.45,5415.62,0,Two year,Credit card,DSL,North,1,1,0,0,2,0
1732,27,86.84,2335.97,2,Month-to-month,Credit card,DSL,East,0,1,2,1,0,1
750,11,72.22,749.29,0,Two year,Mailed check,DSL,South,1,0,0,1,0,0
3012,47,86.48,4027.51,0,Two year,Bank transfer,Fiber,West,0,0,2,2,2,0
280,64,61.6,3903.04,0,Two year,Bank transfer,None,West,0,1,2,2,2,0
234,27,84.5,2299.36,2,One year,Credit card,DSL,East,0,0,1,2,0,0
2705,49,46.82,2316.21,0,One year,Credit card,DSL,West,1,1,2,0,0,0
201,16,71.59,1187.35,0,One year,Electronic check,Fiber,North,0,1,1,1,2,0
3366,70,82.47,5837.92,4,Month-to-month,Mailed check,DSL,South,0,0,2,0,0,0
49,63,64.83,4129.32,2,One year,Electronic check,None,East,0,1,2,1,0,0
1478,69,103.11,7114.7,1,Two year,Credit card,Fiber,South,1,1,2,2,0,0
822,42,100.24,4284.97,0,One year,Bank transfer,DSL,South,0,1,1,1,2,0
1631,9,89.19,755.92,0,Month-to-month,Bank transfer,Fiber,North,1,1,1,1,2,0
435,37,45.45,1768.18,1,Month-to-month,Bank transfer,DSL,North,1,0,0,2,0,0
4920,29,63.79,1753.12,2,Month-to-month,Mailed check,Fiber,West,1,0,1,2,1,1
1146,45,65.24,2903.45,0,Month-to-month,Bank transfer,Fiber,North,0,0,0,1,0,1
4796,32,100.19,3169.41,3,Month-to-month,Credit card,Fiber,North,1,1,1,2,0,0
4661,5,91.67,391.67,2,One year,Electronic check,Fiber,South,0,1,1,2,2,0
2900,62,87.7,5400.37,1,Month-to-month,Electronic check,DSL,South,1,1,2,2,2,1
925,63,68.09,4289.36,1,Month-to-month,Credit card,DSL,East,1,0,1,2,2,0
4270,18,82.98,1437.24,2,One year,Mailed check,Fiber,North,0,0,1,1,0,0
4236,31,70.6,2131.74,1,Month-to-month,Electronic check,DSL,North,1,1,2,0,2,0
2126,51,118.49,5960.18,1,Month-to-month,Mailed check,Fiber,West,0,0,1,1,2,0
2222,53,99.53,5305.99,2,Month-to-month,Electronic check,Fiber,South,0,1,0,0,2,0
1269,49,60.83,2997.27,0,Month-to-month,Electronic check,DSL,West,1,1,0,0,0,0
4465,58,120.17,6948.47,0,Month-to-month,Mailed check,Fiber,North,0,1,1,1,2,0
